Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Avg_HP,LeadAvg_HP,Avg_Attack,LeadAvg_Attack,Avg_Special Attack,LeadAvg_Special Attack,Avg_Defense,LeadAvg_Defense,Avg_Special Defense,LeadAvg_Special Defense,Avg_Speed,LeadAvg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed
2202211594,Crimsonbacon38,1312,Tyranitar,Excadrill,Keldeo,Garchomp,Scizor,Latios,Tyranitar,15,win,93.16666666666666,0,115.16666666666667,0,89.16666666666666,0,89.83333333333334,0,88.33333333333333,0,88.99999999999999,0,100.0,134.0,110.0,95.0,100.0,61.0
2202219101,Crimsonbacon38,1310,Tyranitar,Excadrill,Keldeo,Garchomp,Scizor,Latios,Tyranitar,5,win,93.16666666666666,0,115.16666666666667,0,89.16666666666666,0,89.83333333333334,0,88.33333333333333,0,88.99999999999999,0,100.0,134.0,110.0,95.0,100.0,61.0
2202285617,Crimsonbacon38,1348,Tyranitar,Gliscor,Skarmory,Rotom-Wash,Landorus-Therian,Latios,Tyranitar,28,lose,76.5,0,101.5,0,108.66666666666666,0,86.66666666666667,0,90.33333333333333,0,85.5,0,100.0,134.0,110.0,95.0,100.0,61.0
2202300797,Crimsonbacon38,1331,Tyranitar,Excadrill,Gliscor,Skarmory,Rotom-Wash,Latios,Tyranitar,41,win,80.0,0,99.83333333333333,0,103.66666666666666,0,77.5,0,87.83333333333333,0,84.99999999999999,0,100.0,134.0,110.0,95.0,100.0,61.0
2202749551,LadderGod1,1254,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Ferrothorn,24,win,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,74.0,94.0,131.0,54.0,116.0,20.0
2202751766,spliffdiff,1421,Terrakion,Garchomp,Keldeo-Resolute,Conkeldurr,Honchkrow,Gengar,Terrakion,7,lose,92.5,0,110.16666666666666,0,80.33333333333334,0,95.16666666666667,0,76.16666666666666,0,90.66666666666666,0,91.0,129.0,90.0,72.0,90.0,108.0
2202839418,LadderGod1,1352,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Hydreigon,40,win,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,92.0,105.0,90.0,125.0,90.0,98.0
2202848388,Winterchillz,1366,Garchomp,Latios,Starmie,Landorus-Therian,Dragonite,Magnezone,Landorus-Therian,12,lose,83.00000000000001,0,107.33333333333334,0,93.33333333333334,0,107.50000000000001,0,91.66666666666667,0,93.0,0,89.0,145.0,90.0,105.0,80.0,91.0
2202850307,LadderGod1,1407,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Hydreigon,7,lose,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,92.0,105.0,90.0,125.0,90.0,98.0
2202858304,LadderGod1,1348,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Hydreigon,5,lose,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,92.0,105.0,90.0,125.0,90.0,98.0
2203118979,Gamer1234556,1294,Hippowdon,Clefable,Skarmory,Jellicent,Latios,Alakazam,Latios,52,win,83.83333333333334,0,77.0,0,87.66666666666667,0,90.5,0,88.66666666666667,0,77.83333333333333,0,80.0,90.0,80.0,130.0,110.0,110.0
2203161765,Gabyy,1370,Forretress,Magnezone,Dragonite,Haxorus,Latias,Gengar,Forretress,14,lose,75.33333333333333,0,97.66666666666666,0,98.33333333333334,0,98.33333333333334,0,87.5,0,82.83333333333333,0,75.0,90.0,140.0,60.0,60.0,40.0
2203197745,anglemort33,1318,Tyranitar,Skarmory,Jellicent,Latios,Alakazam,Gliscor,Jellicent,27,win,79.16666666666667,0,84.83333333333333,0,94.99999999999999,0,88.33333333333333,0,90.83333333333334,0,85.99999999999999,0,100.0,60.0,70.0,85.0,105.0,60.0
2203204627,MegaStarUniverse,1444,Tyranitar,Landorus-Therian,Keldeo,Latios,Jirachi,Garchomp,Jirachi,19,win,94.66666666666667,0,111.83333333333334,0,94.16666666666666,0,106.5,0,94.16666666666667,0,95.33333333333333,0,100.0,100.0,100.0,100.0,100.0,100.0
2203262153,hjdzd,1437,Gyarados,Salamence,Scrafty,Honchkrow,Heracross,Krookodile,Scrafty,12,win,88.33333333333333,0,119.49999999999999,0,78.50000000000001,0,70.83333333333333,0,85.33333333333334,0,81.16666666666667,0,65.0,90.0,115.0,45.0,115.0,58.0
2203282949,34k4,1387,Hydreigon,Conkeldurr,Scizor,Latios,Skarmory,Keldeo,Conkeldurr,18,lose,83.83333333333334,0,102.83333333333333,0,99.16666666666667,0,89.0,0,84.16666666666667,0,82.66666666666667,0,105.0,140.0,95.0,55.0,65.0,45.0
2203733132,duxincorporated,1271,Reuniclus,Tyranitar,Scizor,Garchomp,Landorus-Therian,Thundurus-Therian,Scizor,15,win,92.66666666666666,0,118.16666666666667,0,90.00000000000001,0,100.83333333333333,0,85.0,0,75.0,0,70.0,130.0,100.0,55.0,80.0,65.0
2203906188,yxuuu,1317,Cresselia,Chansey,Excadrill,Ninetales,Volcarona,Xatu,Chansey,132,lose,117.16666666666667,0,70.16666666666666,0,65.83333333333333,0,78.5,0,95.83333333333334,0,86.33333333333333,0,250.0,5.0,5.0,35.0,105.0,50.0
2204705417,MegaStarUniverse,1459,Tyranitar,Landorus-Therian,Keldeo,Latios,Jirachi,Garchomp,Jirachi,35,win,94.66666666666667,0,111.83333333333334,0,94.16666666666666,0,106.5,0,94.16666666666667,0,95.33333333333333,0,100.0,100.0,100.0,100.0,100.0,100.0
2204705712,aioso,1481,Abomasnow,Alakazam,Jellicent,Forretress,Weavile,Dragonite,Forretress,41,lose,80.16666666666667,0,91.0,0,81.66666666666666,0,86.16666666666667,0,86.66666666666667,0,80.83333333333333,0,75.0,90.0,140.0,60.0,60.0,40.0
2204938453,Commbacckk,1388,Politoed,Keldeo-Resolute,Scizor,Tentacruel,Thundurus-Therian,Garchomp,Scizor,45,win,86.33333333333333,0,97.00000000000001,0,82.5,0,96.5,0,92.5,0,91.0,0,70.0,130.0,100.0,55.0,80.0,65.0
2205166931,Shinjou Akane,1281,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Celebi,35,win,92.83333333333333,0,118.16666666666667,0,93.66666666666666,0,89.16666666666667,0,89.5,0,88.0,0,100.0,100.0,100.0,100.0,100.0,100.0
2205174484,Shinjou Akane,1303,Tyranitar,Landorus-Therian,Excadrill,Garchomp,Celebi,Rotom-Wash,Rotom-Wash,27,win,92.83333333333333,0,118.16666666666667,0,93.66666666666666,0,89.16666666666667,0,89.5,0,88.0,0,50.0,65.0,107.0,105.0,107.0,86.0
2205237930,uhukkjhh,1491,Dragonite,Starmie,Latias,Volcarona,Jirachi,Garchomp,Latias,23,lose,87.33333333333333,0,96.5,0,88.33333333333333,0,104.16666666666667,0,100.83333333333334,0,101.16666666666667,0,80.0,80.0,90.0,110.0,130.0,110.0
2205503099,Nosepass Gaming,1331,Politoed,Kyurem-Black,Starmie,Ferrothorn,Garchomp,Latios,Garchomp,39,win,89.49999999999999,0,105.66666666666667,0,94.33333333333333,0,95.66666666666667,0,97.66666666666667,0,85.33333333333333,0,108.0,130.0,95.0,80.0,85.0,102.0
2205558767,Biggust Rammis,1371,Hippowdon,Latios,Excadrill,Ferrothorn,Reuniclus,Magnezone,Hippowdon,29,lose,92.00000000000001,0,94.33333333333334,0,96.5,0,92.83333333333334,0,89.66666666666667,0,59.166666666666664,0,108.0,112.0,118.0,68.0,72.0,47.0
2205972214,Crimsonbacon38,1260,Tyranitar,Excadrill,Garchomp,Keldeo,Latios,Skarmory,Tyranitar,27,win,92.33333333333333,0,106.83333333333333,0,95.83333333333333,0,87.33333333333334,0,86.66666666666667,0,89.83333333333333,0,100.0,134.0,110.0,95.0,100.0,61.0
2206054154,grakote,1341,Mew,Gliscor,Keldeo,Celebi,Salamence,Heatran,Mew,35,lose,92.0,0,98.66666666666667,0,100.16666666666667,0,102.33333333333334,0,91.83333333333334,0,96.66666666666667,0,100.0,100.0,100.0,100.0,100.0,100.0
2206108976,yxuuu,1350,Latias,Alakazam,Clefable,Hippowdon,Reuniclus,Skarmory,Clefable,46,lose,85.5,0,76.16666666666667,0,90.16666666666666,0,93.83333333333333,0,88.66666666666667,0,72.83333333333333,0,95.0,70.0,73.0,85.0,90.0,60.0
2206118548,Al-my69,1344,Reuniclus,Magnezone,Dragonite,Latios,Starmie,Jirachi,Jirachi,42,win,85.16666666666667,0,89.0,0,91.66666666666667,0,114.16666666666669,0,95.0,0,82.50000000000001,0,100.0,100.0,100.0,100.0,100.0,100.0
2206120477,lasesino88,1397,Tyranitar,Rotom-Wash,Heatran,Garchomp,Amoonguss,Landorus-Therian,Tyranitar,20,lose,91.99999999999999,0,108.16666666666667,0,96.33333333333333,0,100.0,0,93.0,0,74.5,0,100.0,134.0,110.0,95.0,100.0,61.0
2206158453,Shinjou Akane,1478,Dragonite,Jirachi,Magnezone,Garchomp,Latios,Excadrill,Latios,21,lose,93.16666666666666,0,109.83333333333333,0,90.83333333333333,0,98.33333333333333,0,91.66666666666666,0,90.0,0,80.0,90.0,80.0,130.0,110.0,110.0
2206173375,Gabyy,1341,Forretress,Scizor,Dragonite,Victini,Latias,Jellicent,Forretress,17,win,86.0,0,99.0,0,99.16666666666667,0,85.0,0,95.83333333333334,0,75.83333333333333,0,75.0,90.0,140.0,60.0,60.0,40.0
2206180331,TheDetails,1323,Tyranitar,Latios,Rotom-Wash,Ferrothorn,Landorus-Therian,Garchomp,Rotom-Wash,17,lose,83.5,0,109.66666666666667,0,102.16666666666666,0,94.83333333333333,0,99.66666666666666,0,78.33333333333334,0,50.0,65.0,107.0,105.0,107.0,86.0
2206187221,Blobstermob,1309,Politoed,Tentacruel,Lapras,Thundurus-Therian,Bronzong,Chansey,Politoed,26,lose,116.0,0,71.49999999999999,0,68.5,0,85.66666666666667,0,102.66666666666667,0,69.0,0,90.0,75.0,75.0,90.0,100.0,70.0
2206401724,seaofdreams,1289,Politoed,Dragonite,Gengar,Starmie,Lanturn,Skarmory,Skarmory,17,win,81.83333333333333,0,81.16666666666666,0,85.5,0,89.33333333333334,0,84.33333333333334,0,85.33333333333334,0,65.0,80.0,140.0,40.0,70.0,70.0
2206639291,happy_hitbox,1474,Jirachi,Seismitoad,Politoed,Forretress,Breloom,Volcarona,Jirachi,3,win,85.83333333333334,0,90.0,0,89.16666666666666,0,88.33333333333334,0,83.33333333333334,0,75.66666666666666,0,100.0,100.0,100.0,100.0,100.0,100.0
2206643735,Mohican,1453,Gastrodon,Gengar,Jirachi,Lucario,Skarmory,Dragonite,Skarmory,37,win,82.83333333333334,0,95.33333333333333,0,88.83333333333333,0,96.16666666666669,0,82.83333333333333,0,81.5,0,65.0,80.0,140.0,40.0,70.0,70.0
2206875125,LadderGod1,1275,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Ferrothorn,10,win,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,74.0,94.0,131.0,54.0,116.0,20.0
2207174926,hjdzd,1491,Tyranitar,Bisharp,Gyarados,Dragonite,Garchomp,Starmie,Garchomp,16,win,86.5,0,120.5,0,94.0,0,82.5,0,90.00000000000001,0,84.83333333333333,0,108.0,130.0,95.0,80.0,85.0,102.0
2207305215,anglemort33,1311,Tyranitar,Skarmory,Jellicent,Latios,Alakazam,Gliscor,Gliscor,20,lose,79.16666666666667,0,84.83333333333333,0,94.99999999999999,0,88.33333333333333,0,90.83333333333334,0,85.99999999999999,0,75.0,95.0,125.0,45.0,75.0,95.0
2207637741,Commbacckk,1397,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Ferrothorn,58,lose,92.0,0,94.33333333333333,0,96.5,0,92.83333333333333,0,89.66666666666666,0,59.166666666666664,0,74.0,94.0,131.0,54.0,116.0,20.0
2208026014,HydreigonSpammer,1273,Landorus-Therian,Espeon,Keldeo,Terrakion,Weavile,Haxorus,Landorus-Therian,29,win,80.33333333333334,0,113.0,0,80.83333333333333,0,90.16666666666667,0,85.00000000000001,0,106.5,0,89.0,145.0,90.0,105.0,80.0,91.0
2208359579,SkillfullBeing,1396,Tyranitar,Excadrill,Celebi,Gastrodon,Heatran,Latios,Celebi,37,lose,98.66666666666667,0,105.33333333333333,0,87.33333333333333,0,99.50000000000001,0,93.83333333333333,0,79.16666666666667,0,100.0,100.0,100.0,100.0,100.0,100.0
2208478117,seaofdreams,1354,Politoed,Volcarona,Dragonite,Starmie,Lanturn,Skarmory,Politoed,11,lose,85.99999999999999,0,80.33333333333333,0,86.33333333333333,0,90.16666666666669,0,89.33333333333336,0,83.66666666666669,0,90.0,75.0,75.0,90.0,100.0,70.0
2208517863,Crimsonbacon38,1297,Tyranitar,Excadrill,Garchomp,Keldeo,Latios,Skarmory,Tyranitar,22,win,92.33333333333333,0,106.83333333333333,0,95.83333333333333,0,87.33333333333334,0,86.66666666666667,0,89.83333333333333,0,100.0,134.0,110.0,95.0,100.0,61.0
2208625781,seaofdreams,1334,Politoed,Volcarona,Dragonite,Starmie,Lanturn,Skarmory,Skarmory,26,lose,85.99999999999999,0,80.33333333333333,0,86.33333333333333,0,90.16666666666669,0,89.33333333333336,0,83.66666666666669,0,65.0,80.0,140.0,40.0,70.0,70.0
2208942433,Xyzzy 1,1486,Tyranitar,Excadrill,Ferrothorn,Jellicent,Latios,Gliscor,Gliscor,33,win,89.83333333333333,0,101.33333333333333,0,95.99999999999999,0,76.5,0,95.16666666666666,0,72.33333333333333,0,75.0,95.0,125.0,45.0,75.0,95.0
2209104143,LadderGod1,1355,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Heatran,19,win,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,91.0,90.0,106.0,130.0,106.0,77.0
2209163668,AristoBrat,1300,Abomasnow,Landorus-Therian,Kyurem-Black,Volcarona,Jirachi,Forretress,Landorus-Therian,24,win,94.00000000000001,0,109.5,0,95.0,0,102.00000000000001,0,86.66666666666667,0,81.00000000000001,0,89.0,145.0,90.0,105.0,80.0,91.0
2209527981,torinoko city,1504,Landorus-Therian,Latios,Excadrill,Alakazam,Tyranitar,Amoonguss,Latios,33,win,91.33333333333333,0,106.5,0,75.83333333333334,0,100.0,0,86.66666666666666,0,83.33333333333333,0,80.0,90.0,80.0,130.0,110.0,110.0
2209567270,spliffdiff,1315,Honchkrow,Terrakion,Garchomp,Conkeldurr,Keldeo-Resolute,Gengar,Terrakion,24,lose,92.50000000000001,0,110.16666666666666,0,80.33333333333334,0,95.16666666666667,0,76.16666666666666,0,90.66666666666667,0,91.0,129.0,90.0,72.0,90.0,108.0
2209587524,torinoko city,1550,Landorus-Therian,Latios,Excadrill,Alakazam,Tyranitar,Amoonguss,Amoonguss,18,win,91.33333333333333,0,106.5,0,75.83333333333334,0,100.0,0,86.66666666666666,0,83.33333333333333,0,114.0,85.0,70.0,85.0,80.0,30.0
2209821903,LadderGod1,1335,Ferrothorn,Politoed,Heatran,Salamence,Gliscor,Hydreigon,Hydreigon,30,win,86.16666666666667,0,98.99999999999999,0,101.16666666666666,0,92.33333333333333,0,94.5,0,76.66666666666667,0,92.0,105.0,90.0,125.0,90.0,98.0
2210139164,mais enjoyer,1361,Politoed,Starmie,Thundurus-Therian,Garchomp,Ferrothorn,Keldeo,Politoed,25,lose,83.66666666666667,0,91.83333333333334,0,91.0,0,99.66666666666667,0,92.66666666666667,0,86.0,0,90.0,75.0,75.0,90.0,100.0,70.0
2210206573,Croaset,1317,Reuniclus,Skarmory,Latios,Tyranitar,Cofagrigus,Clefable,Tyranitar,45,win,84.66666666666667,0,81.5,0,103.83333333333334,0,95.0,0,93.33333333333333,0,60.166666666666664,0,100.0,134.0,110.0,95.0,100.0,61.0
2210211298,Croaset,1344,Reuniclus,Skarmory,Latios,Tyranitar,Cofagrigus,Clefable,Tyranitar,30,lose,84.66666666666667,0,81.5,0,103.83333333333334,0,95.0,0,93.33333333333333,0,60.166666666666664,0,100.0,134.0,110.0,95.0,100.0,61.0
2210319211,Dean Tyoowon,1340,Heatran,Jellicent,Ferrothorn,Landorus-Therian,Rotom-Wash,Scizor,Rotom-Wash,67,lose,79.00000000000001,0,97.33333333333333,0,100.66666666666667,0,89.00000000000001,0,98.99999999999999,0,66.5,0,50.0,65.0,107.0,105.0,107.0,86.0
2210352189,SattleBimulator,1362,Ferrothorn,Breloom,Scizor,Alakazam,Starmie,Latios,Ferrothorn,33,lose,66.5,0,94.83333333333333,0,86.83333333333333,0,89.0,0,89.33333333333333,0,83.33333333333333,0,74.0,94.0,131.0,54.0,116.0,20.0
2210360141,seanb143,1342,Heatran,Blissey,Starmie,Breloom,Gliscor,Skarmory,Gliscor,15,lose,100.99999999999999,0,80.0,0,91.0,0,75.00000000000001,0,88.50000000000001,0,80.33333333333334,0,75.0,95.0,125.0,45.0,75.0,95.0
2210371761,happy_hitbox,1409,Jirachi,Seismitoad,Politoed,Forretress,Breloom,Volcarona,Politoed,12,lose,85.83333333333334,0,90.0,0,89.16666666666666,0,88.33333333333334,0,83.33333333333334,0,75.66666666666666,0,90.0,75.0,75.0,90.0,100.0,70.0
2210376967,Mako27,1356,Gliscor,Alakazam,Tyranitar,Rotom-Wash,Conkeldurr,Scizor,Scizor,20,lose,75.83333333333333,0,102.33333333333334,0,97.0,0,81.66666666666667,0,85.33333333333331,0,78.66666666666667,0,70.0,130.0,100.0,55.0,80.0,65.0
2210387835,UnumGenus,1500,Terrakion,Infernape,Keldeo,Lucario,Scrafty,Conkeldurr,Infernape,18,lose,83.0,0,107.49999999999999,0,88.5,0,86.66666666666667,0,83.5,0,86.16666666666667,0,76.0,104.0,71.0,104.0,71.0,108.0
2210399291,Franco J,1371,Lucario,Sigilyph,Skarmory,Gengar,Tyranitar,Gastrodon,Skarmory,9,lose,79.66666666666667,0,88.33333333333333,0,87.99999999999999,0,95.83333333333333,0,79.5,0,77.83333333333334,0,65.0,80.0,140.0,40.0,70.0,70.0
2210411020,12345678koishi,1383,Alakazam,Skarmory,Gengar,Lucario,Magnezone,Dragonite,Skarmory,14,win,68.5,0,84.83333333333333,0,87.49999999999999,0,108.33333333333334,0,81.66666666666667,0,88.33333333333333,0,65.0,80.0,140.0,40.0,70.0,70.0
2210419354,CamiloTD,1362,Krookodile,Bisharp,Aerodactyl,Tyranitar,Quagsire,Starmie,Starmie,37,win,82.5,0,106.83333333333333,0,85.83333333333334,0,74.16666666666667,0,77.5,0,83.83333333333334,0,60.0,75.0,85.0,100.0,85.0,115.0
2210445512,SergioHal,1293,Forretress,Gengar,Thundurus-Therian,Landorus-Therian,Metagross,Mamoswine,Mamoswine,26,win,82.16666666666667,0,111.66666666666667,0,94.99999999999999,0,100.83333333333334,0,74.16666666666667,0,81.99999999999999,0,110.0,130.0,80.0,70.0,60.0,80.0
2210476517,SpartanRebornFRA,1336,Alakazam,Tyranitar,Landorus-Therian,Rotom-Wash,Excadrill,Latios,Landorus-Therian,27,win,80.66666666666667,0,103.16666666666666,0,81.99999999999999,0,103.33333333333334,0,91.16666666666666,0,92.66666666666666,0,89.0,145.0,90.0,105.0,80.0,91.0
2210479575,SpartanRebornFRA,1356,Alakazam,Tyranitar,Landorus-Therian,Rotom-Wash,Excadrill,Latios,Latios,28,win,80.66666666666667,0,103.16666666666666,0,81.99999999999999,0,103.33333333333334,0,91.16666666666666,0,92.66666666666666,0,80.0,90.0,80.0,130.0,110.0,110.0
2210484587,torvik en place,1471,Politoed,Starmie,Keldeo,Ferrothorn,Garchomp,Thundurus-Therian,Garchomp,4,lose,83.66666666666667,0,91.83333333333333,0,91.0,0,99.66666666666667,0,92.66666666666667,0,86.0,0,108.0,130.0,95.0,80.0,85.0,102.0
2210487253,SpartanRebornFRA,1398,Alakazam,Tyranitar,Landorus-Therian,Rotom-Wash,Excadrill,Latios,Landorus-Therian,14,win,80.66666666666667,0,103.16666666666666,0,81.99999999999999,0,103.33333333333334,0,91.16666666666666,0,92.66666666666666,0,89.0,145.0,90.0,105.0,80.0,91.0
2210613456,EG Jhonx,1451,Politoed,Excadrill,Ferrothorn,Keldeo,Starmie,Tyranitar,Politoed,28,lose,87.5,0,97.49999999999999,0,91.83333333333333,0,86.33333333333333,0,92.66666666666667,0,77.0,0,90.0,75.0,75.0,90.0,100.0,70.0
2210723096,ouzq happy matcha,1451,Magnezone,Jirachi,Kyurem-Black,Latios,Garchomp,Salamence,Kyurem-Black,19,lose,96.33333333333333,0,115.83333333333334,0,94.99999999999999,0,111.66666666666666,0,92.5,0,94.5,0,125.0,170.0,100.0,120.0,90.0,95.0
2210742469,Croaset,1430,Golurk,Tyranitar,Jirachi,Skarmory,Latias,Rotom-Wash,Rotom-Wash,32,lose,80.66666666666667,0,97.16666666666666,0,104.49999999999999,0,84.16666666666667,0,97.83333333333333,0,80.33333333333333,0,50.0,65.0,107.0,105.0,107.0,86.0
2212005119,LadderGod1,1388,Garchomp,Breloom,Volcarona,Starmie,Scizor,Latios,Latios,20,lose,77.16666666666666,0,102.50000000000001,0,84.16666666666666,0,93.33333333333334,0,87.49999999999999,0,93.66666666666666,0,80.0,90.0,80.0,130.0,110.0,110.0
2212077557,ZBUEB,1314,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Skarmory,8,lose,90.0,0,98.16666666666667,0,84.16666666666667,0,79.16666666666666,0,80.83333333333333,0,79.83333333333333,0,65.0,80.0,140.0,40.0,70.0,70.0
2212126272,seaofdreams,1289,Politoed,Dragonite,Gengar,Starmie,Lanturn,Skarmory,Skarmory,17,win,81.83333333333333,0,81.16666666666666,0,85.5,0,89.33333333333334,0,84.33333333333334,0,85.33333333333334,0,65.0,80.0,140.0,40.0,70.0,70.0
2212132065,LadderGod1,1306,Garchomp,Breloom,Volcarona,Starmie,Scizor,Latios,Volcarona,10,win,77.16666666666666,0,102.50000000000001,0,84.16666666666666,0,93.33333333333334,0,87.49999999999999,0,93.66666666666666,0,85.0,60.0,65.0,135.0,105.0,100.0
2212150747,LeafStoned,1416,Scrafty,Latios,Landorus-Therian,Aerodactyl,Starmie,Volcarona,Aerodactyl,17,lose,76.5,0,94.16666666666667,0,83.33333333333333,0,95.83333333333334,0,95.0,0,100.66666666666667,0,80.0,105.0,65.0,60.0,75.0,130.0
2212265311,night bliz,1497,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Hippowdon,11,lose,92.0,0,94.33333333333333,0,96.5,0,92.83333333333333,0,89.66666666666666,0,59.166666666666664,0,108.0,112.0,118.0,68.0,72.0,47.0
2212293544,HydreigonSpammer,1296,Hydreigon,Landorus-Therian,Scizor,Heatran,Starmie,Weavile,Hydreigon,20,win,78.66666666666667,0,110.83333333333334,0,89.33333333333334,0,93.33333333333333,0,87.66666666666669,0,95.16666666666667,0,92.0,105.0,90.0,125.0,90.0,98.0
2212521986,Crimsonbacon38,1307,Tyranitar,Excadrill,Garchomp,Keldeo,Latios,Skarmory,Tyranitar,14,lose,92.33333333333333,0,106.83333333333333,0,95.83333333333333,0,87.33333333333334,0,86.66666666666667,0,89.83333333333333,0,100.0,134.0,110.0,95.0,100.0,61.0
2212894690,UnumGenus,1446,Terrakion,Infernape,Keldeo,Lucario,Scrafty,Conkeldurr,Conkeldurr,20,lose,83.0,0,107.49999999999999,0,88.5,0,86.66666666666667,0,83.5,0,86.16666666666667,0,105.0,140.0,95.0,55.0,65.0,45.0
2213168950,BookOfMonk,1309,Tyranitar,Latios,Landorus-Therian,Ferrothorn,Alakazam,Excadrill,Tyranitar,24,win,84.66666666666667,0,108.0,0,86.0,0,94.83333333333333,0,92.66666666666667,0,81.66666666666667,0,100.0,134.0,110.0,95.0,100.0,61.0
2213177085,ReallyFunTeams,1319,Forretress,Dragonite,Scizor,Rotom-Wash,Ferrothorn,Alakazam,Forretress,27,lose,69.16666666666667,0,93.83333333333333,0,102.99999999999999,0,84.83333333333334,0,91.33333333333333,0,68.5,0,75.0,90.0,140.0,60.0,60.0,40.0
2214036490,257m,1304,Politoed,Tentacruel,Thundurus-Therian,Ferrothorn,Keldeo,Gastrodon,Politoed,36,win,87.5,0,83.16666666666666,0,83.16666666666666,0,98.33333333333333,0,98.00000000000001,0,73.0,0,90.0,75.0,75.0,90.0,100.0,70.0
2214043683,Bnzuko,1448,Landorus-Therian,Thundurus-Therian,Heatran,Jirachi,Garchomp,Conkeldurr,Landorus-Therian,17,win,95.33333333333333,0,118.33333333333334,0,92.66666666666666,0,102.50000000000001,0,86.0,0,86.0,0,89.0,145.0,90.0,105.0,80.0,91.0
2214376223,berdaniel,1358,Alakazam,Landorus-Therian,Ferrothorn,Latios,Tentacruel,Conkeldurr,Ferrothorn,13,win,80.5,0,98.16666666666666,0,84.33333333333333,0,93.16666666666667,0,95.99999999999999,0,81.0,0,74.0,94.0,131.0,54.0,116.0,20.0
2214390945,CHEF WIGGLER 25,1324,Lucario,Azelf,Dragonite,Garchomp,Starmie,Volcarona,Azelf,18,lose,81.5,0,105.66666666666667,0,80.0,0,109.16666666666667,0,85.83333333333333,0,100.33333333333334,0,75.0,125.0,70.0,125.0,70.0,115.0
2214631861,celebicelebrates,1386,Politoed,Starmie,Thundurus-Therian,Terrakion,Ferrothorn,Latios,Politoed,12,win,78.99999999999999,0,94.66666666666667,0,88.49999999999999,0,98.50000000000001,0,96.83333333333333,0,87.33333333333333,0,90.0,75.0,75.0,90.0,100.0,70.0
2214770878,LastCoolFalco,1332,Tyranitar,Excadrill,Mamoswine,Alakazam,Skarmory,Jellicent,Skarmory,17,win,90.0,0,98.16666666666666,0,84.16666666666667,0,79.16666666666667,0,80.83333333333333,0,79.83333333333333,0,65.0,80.0,140.0,40.0,70.0,70.0
2214878291,ksksjsnsn,1258,Politoed,Empoleon,Starmie,Lanturn,Lapras,Gyarados,Empoleon,16,win,97.33333333333333,0,84.0,0,77.5,0,87.0,0,92.83333333333333,0,75.5,0,84.0,86.0,88.0,111.0,101.0,60.0
2215339959,anglemort33,1402,Tyranitar,Skarmory,Jellicent,Latios,Alakazam,Gliscor,Jellicent,26,win,79.16666666666667,0,84.83333333333333,0,94.99999999999999,0,88.33333333333333,0,90.83333333333334,0,85.99999999999999,0,100.0,60.0,70.0,85.0,105.0,60.0
2215350194,mudkipslaps,1425,Tyranitar,Landorus-Therian,Excadrill,Keldeo,Celebi,Rotom-Wash,Landorus-Therian,26,lose,90.0,0,108.5,0,92.83333333333333,0,97.33333333333334,0,90.33333333333333,0,89.0,0,89.0,145.0,90.0,105.0,80.0,91.0
2215768816,ksksjsnsn,1273,Slaking,Whimsicott,Dragonite,Scizor,Starmie,Garchomp,Dragonite,24,win,89.83333333333333,0,116.00000000000001,0,93.33333333333334,0,84.5,0,81.66666666666667,0,96.33333333333334,0,91.0,134.0,95.0,100.0,100.0,80.0
2216415301,Peruvius,1382,Haxorus,Froslass,Jellicent,Forretress,Gengar,Blissey,Forretress,15,lose,106.0,0,75.33333333333334,0,73.33333333333333,0,81.66666666666667,0,85.83333333333333,0,78.66666666666667,0,75.0,90.0,140.0,60.0,60.0,40.0
